date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:12	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6eb.delayed	(from https://cognito.co.nz/manual/moneyworks_scripts_opening_and_closing_windows.html)
21:33:12	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6ec.delayed	(from https://cognito.co.nz/manual/moneyworks_scripts_window_extensions.html)
21:33:12	33142/33142	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:18:18%20GMT	https://cognito.co.nz/manual/images/scripts/newform2.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/scripts/newform2.png	(from https://cognito.co.nz/manual/moneyworks_scripts_building_windows.html)
21:33:19	129108/129108	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/scripts/windowextension.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/scripts/windowextension.png	(from https://cognito.co.nz/manual/moneyworks_scripts_window_extensions.html)
21:33:20	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6ef.delayed	(from https://cognito.co.nz/manual/moneyworks_scripts_moneyworks_automation.html)
21:33:20	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f0.delayed	(from https://cognito.co.nz/manual/moneyworks_scripts_moneyworks_rest_apis.html)
21:33:20	11886/11886	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:18:18%20GMT	https://cognito.co.nz/manual/images/scripts/extensionform.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/scripts/extensionform.png	(from https://cognito.co.nz/manual/moneyworks_scripts_window_extensions.html)
21:33:24	22270/22270	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:17%20GMT	https://cognito.co.nz/manual/images/scripts/10%20iphonereports.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/scripts/10%20iphonereports.png	(from https://cognito.co.nz/manual/moneyworks_scripts_moneyworks_rest_apis.html)
21:33:27	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f3.delayed	(from https://cognito.co.nz/manual/moneyworks_appendix_appendix_afield_descriptions.html)
21:33:27	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f4.delayed	(from https://cognito.co.nz/manual/moneyworks_appendix_simplified_schema.html)
21:33:27	13758/13758	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:17%20GMT	https://cognito.co.nz/manual/images/scripts/11%20iphonejoblist.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/scripts/11%20iphonejoblist.png	(from https://cognito.co.nz/manual/moneyworks_scripts_moneyworks_rest_apis.html)
21:33:32	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f6.delayed	(from https://cognito.co.nz/manual/moneyworks_appendix_login_file.html)
21:33:32	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f7.delayed	(from https://cognito.co.nz/manual/moneyworks_introduction_differences_in_operation_under_macos_and_windows.html)
21:33:32	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f8.delayed	(from https://cognito.co.nz/manual/moneyworks_introduction_registering_your_copy_of_moneyworks.html)
21:33:32	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6f9.delayed	(from https://cognito.co.nz/manual/moneyworks_introduction_moneyworks_updates.html)
21:33:32	33504/33504	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/appendix/01%20Schema.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/appendix/01%20Schema.png	(from https://cognito.co.nz/manual/moneyworks_appendix_simplified_schema.html)
21:33:37	51519/51519	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/introduction/SoftwareUpdates.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/introduction/SoftwareUpdates.png	(from https://cognito.co.nz/manual/moneyworks_introduction_moneyworks_updates.html)
21:33:39	24760/24760	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:14%20GMT	https://cognito.co.nz/manual/images/introduction/055%20SoftwareUpdates.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/introduction/055%20SoftwareUpdates.png	(from https://cognito.co.nz/manual/moneyworks_introduction_moneyworks_updates.html)
21:33:41	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6fd.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_setup_definitions.html)
21:33:41	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.6fe.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_company_information.html)
21:33:42	19266/19266	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/introduction/060%20NotRecommended.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/introduction/060%20NotRecommended.png	(from https://cognito.co.nz/manual/moneyworks_introduction_moneyworks_updates.html)
21:33:44	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.700.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_periods.html)
21:33:45	16567/16567	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/030%20COMPANY%20INF%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/030%20COMPANY%20INF%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_company_information.html)
21:33:47	10190/10190	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/040%20Fin%20Year%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/040%20Fin%20Year%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_periods.html)
21:33:50	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.703.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_chart_of_accounts.html)
21:33:52	17371/17371	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/050%20More%20Options%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/050%20More%20Options%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_periods.html)
21:33:55	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.705.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_accounting_for_gst__vat_or_sales_tax.html)
21:33:58	799/799	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/070%20Account%20GST%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/070%20Account%20GST%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_accounting_for_gst__vat_or_sales_tax.html)
21:34:01	105961/105961	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/starting/060%20Chart%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/060%20Chart%20M.png	(from https://cognito.co.nz/manual/moneyworks_starting_chart_of_accounts.html)
21:34:02	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.708.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_accepting_your_setup.html)
21:34:02	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.709.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_the_setup_account.html)
21:34:02	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.70a.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_bank_balances.html)
21:34:03	62241/62241	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/starting/080%20GST%20Setup%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/080%20GST%20Setup%20M.png	(from https://cognito.co.nz/manual/moneyworks_starting_accounting_for_gst__vat_or_sales_tax.html)
21:34:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.70c.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_manually_entered_bank_balances.html)
21:34:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.70d.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_accounting_for_unpresented_items.html)
21:34:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.70e.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_entering_opening_payables_and_receivables.html)
21:34:05	11658/11658	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/090%20Bank%20Balances%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/090%20Bank%20Balances%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_bank_balances.html)
21:34:10	17126/17126	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/110%20Opening%20Invoice%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/110%20Opening%20Invoice%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_entering_opening_payables_and_receivables.html)
21:34:16	9953/9953	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/120%20Age%20Debtor%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/120%20Age%20Debtor%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_entering_opening_payables_and_receivables.html)
21:34:19	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.712.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_entering_your_opening_stock.html)
21:34:21	59542/59542	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/130%20Opening%20Cred%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/130%20Opening%20Cred%20M.png	(from https://cognito.co.nz/manual/moneyworks_starting_entering_opening_payables_and_receivables.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.714.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_the_setup_gst_report.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.715.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_entering_your_balance_sheet.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.716.delayed	(from https://cognito.co.nz/manual/moneyworks_starting_removing_the_setup_account.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.717.delayed	(from https://cognito.co.nz/manual/moneyworks_file_opening_your_document.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.718.delayed	(from https://cognito.co.nz/manual/moneyworks_file_saving_your_document.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.719.delayed	(from https://cognito.co.nz/manual/moneyworks_file_changing_documents.html)
21:34:22	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.71a.delayed	(from https://cognito.co.nz/manual/moneyworks_file_document_rollback_or_revert.html)
21:34:22	14186/14186	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/starting/140%20Stock%20Create%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/starting/140%20Stock%20Create%20W.png	(from https://cognito.co.nz/manual/moneyworks_starting_entering_your_opening_stock.html)
21:34:30	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.71d.delayed	(from https://cognito.co.nz/manual/moneyworks_file_creating_a_password.html)
21:34:30	11193/11193	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:14%20GMT	https://cognito.co.nz/manual/images/file/04%20RevertAll.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/file/04%20RevertAll.png	(from https://cognito.co.nz/manual/moneyworks_file_document_rollback_or_revert.html)
21:34:31	169871/169871	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:46%20GMT	https://cognito.co.nz/manual/images/file/Rollback.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/file/Rollback.png	(from https://cognito.co.nz/manual/moneyworks_file_document_rollback_or_revert.html)
21:34:33	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.71f.delayed	(from https://cognito.co.nz/manual/moneyworks_file_changing_a_password.html)
21:34:33	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.720.delayed	(from https://cognito.co.nz/manual/moneyworks_file_removing_a_password.html)
21:34:33	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.721.delayed	(from https://cognito.co.nz/manual/moneyworks_file_opening_a_document_with_a_password.html)
21:34:33	11707/11707	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:14%20GMT	https://cognito.co.nz/manual/images/file/ChangePassword.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/file/ChangePassword.png	(from https://cognito.co.nz/manual/moneyworks_file_creating_a_password.html)
21:34:36	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.723.delayed	(from https://cognito.co.nz/manual/moneyworks_file_creating_a_backup_copy.html)
21:34:36	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.724.delayed	(from https://cognito.co.nz/manual/moneyworks_file_to_restore_a_backup.html)
21:34:36	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.725.delayed	(from https://cognito.co.nz/manual/moneyworks_file_accountants_export.html)
21:34:36	11898/11898	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:14%20GMT	https://cognito.co.nz/manual/images/file/PasswordRequired.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/file/PasswordRequired.png	(from https://cognito.co.nz/manual/moneyworks_file_opening_a_document_with_a_password.html)
21:34:38	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.727.delayed	(from https://cognito.co.nz/manual/moneyworks_file_dropbox_sharing.html)
21:34:38	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.728.delayed	(from https://cognito.co.nz/manual/moneyworks_mwnow_granting_access_to_your_moneyworks_now_document.html)
21:34:38	9296/9296	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:14%20GMT	https://cognito.co.nz/manual/images/file/Accounts%20Export.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/file/Accounts%20Export.png	(from https://cognito.co.nz/manual/moneyworks_file_accountants_export.html)
21:34:41	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.72a.delayed	(from https://cognito.co.nz/manual/moneyworks_mwnow_having_access_granted.html)
21:34:46	182541/182541	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/mwnow/grant.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/mwnow/grant.png	(from https://cognito.co.nz/manual/moneyworks_mwnow_granting_access_to_your_moneyworks_now_document.html)
21:34:56	67146/67146	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/mwnow/alert.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/mwnow/alert.png	(from https://cognito.co.nz/manual/moneyworks_mwnow_having_access_granted.html)
21:34:58	265247/265247	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:38%20GMT	https://cognito.co.nz/manual/images/mwnow/activate.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/mwnow/activate.png	(from https://cognito.co.nz/manual/moneyworks_mwnow_having_access_granted.html)
21:34:59	294586/294586	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:40%20GMT	https://cognito.co.nz/manual/images/mwnow/granted.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/mwnow/granted.png	(from https://cognito.co.nz/manual/moneyworks_mwnow_having_access_granted.html)
21:34:59	43732/43732	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202024%2023:31:44%20GMT	https://cognito.co.nz/manual/images/mwnow/chpwd.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/mwnow/chpwd.png	(from https://cognito.co.nz/manual/moneyworks_mwnow_having_access_granted.html)
21:35:00	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.730.delayed	(from https://cognito.co.nz/manual/moneyworks_services_registering_your_moneyworks_file.html)
21:35:00	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.731.delayed	(from https://cognito.co.nz/manual/moneyworks_services_lodging_a_credit_card.html)
21:35:00	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.732.delayed	(from https://cognito.co.nz/manual/moneyworks_services_updating_deleting_a_lodged_credit_card.html)
21:35:02	81370/81370	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:39%20GMT	https://cognito.co.nz/manual/images/mwnow/subsequentchpass.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/mwnow/subsequentchpass.png	(from https://cognito.co.nz/manual/moneyworks_mwnow_having_access_granted.html)
21:35:03	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.734.delayed	(from https://cognito.co.nz/manual/moneyworks_services_moneyworks_support_details.html)
21:35:03	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.735.delayed	(from https://cognito.co.nz/manual/moneyworks_services_enabling_a_moneyworks_service.html)
21:35:03	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.736.delayed	(from https://cognito.co.nz/manual/moneyworks_services_renewing_a_charged_service.html)
21:35:03	7543/7543	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:37%20GMT	https://cognito.co.nz/manual/images/services/ccchange.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/services/ccchange.png	(from https://cognito.co.nz/manual/moneyworks_services_updating_deleting_a_lodged_credit_card.html)
21:35:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.738.delayed	(from https://cognito.co.nz/manual/moneyworks_services_disabling_a_moneyworks_service.html)
21:35:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.739.delayed	(from https://cognito.co.nz/manual/moneyworks_services_how_moneyworks_services_work.html)
21:35:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.73a.delayed	(from https://cognito.co.nz/manual/moneyworks_services_renewing_your_maintenance_later.html)
21:35:06	16649/16649	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:38%20GMT	https://cognito.co.nz/manual/images/services/disableservice.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/services/disableservice.png	(from https://cognito.co.nz/manual/moneyworks_services_renewing_a_charged_service.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.73c.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_simple_chart_of_accounts.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.73d.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_deciding_on_your_chart_of_accounts.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.73e.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_security_on_your_accounts.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.73f.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_structuring_your_accounts.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.740.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_multilevel_account_structures.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.741.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_creation_order_of_your_chart_of_accounts.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.742.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_account_types.html)
21:35:10	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.743.delayed	(from https://cognito.co.nz/manual/moneyworks_accounts_the_accounts_list.html)
